1,1,25,226802,7,40, Private, 11th, Never-married, Black, Male, <=50K
12517,12517,44,38122,9,45, Self-emp-not-inc, HS-grad, Divorced, White, Male, <=50K
12518,12518,23,72143,13,40, Self-emp-not-inc, Bachelors, Never-married, White, Female, <=50K
12519,12519,52,385183,13,40, Federal-gov, Bachelors, Married-civ-spouse, White, Male, >50K
12520,12520,58,37345,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12521,12521,31,290964,11,38, Private, Assoc-voc, Married-civ-spouse, White, Female, >50K
12522,12522,26,52839,10,40, Private, Some-college, Divorced, White, Male, <=50K
12523,12523,33,134737,9,70, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male, <=50K
12524,12524,21,55465,6,40, Private, 10th, Never-married, White, Male, <=50K
12525,12525,48,377401,10,40, Private, Some-college, Divorced, White, Male, >50K
12526,12526,21,323497,9,36, Private, HS-grad, Never-married, Black, Male, <=50K
12527,12527,21,334693,10,50, Private, Some-college, Never-married, White, Female, <=50K
12528,12528,41,163215,15,60, Self-emp-inc, Prof-school, Never-married, White, Female, >50K
12529,12529,54,178530,13,60, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12530,12530,38,368256,12,45, Private, Assoc-acdm, Never-married, White, Female, <=50K
12531,12531,37,191137,9,42, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12532,12532,64,212513,13,40, Private, Bachelors, Divorced, White, Female, <=50K
12533,12533,56,147653,10,50, Private, Some-college, Married-civ-spouse, White, Female, <=50K
12534,12534,41,173307,9,40, Private, HS-grad, Married-civ-spouse, White, Male, >50K
12535,12535,42,212760,10,60, Private, Some-college, Married-civ-spouse, White, Male, >50K
12536,12536,53,101238,10,40, State-gov, Some-college, Married-civ-spouse, White, Male, >50K
12537,12537,37,306868,9,38, Private, HS-grad, Divorced, White, Male, <=50K
12538,12538,60,117509,9,40, Federal-gov, HS-grad, Widowed, White, Male, <=50K
12539,12539,35,151835,9,45, Private, HS-grad, Married-civ-spouse, White, Male, >50K
12540,12540,70,291998,10,65, Private, Some-college, Married-civ-spouse, White, Male, >50K
12541,12541,44,136986,16,50, Private, Doctorate, Married-civ-spouse, White, Male, >50K
12542,12542,50,201984,4,40, Private, 7th-8th, Married-civ-spouse, White, Male, <=50K
12543,12543,58,187060,9,40, Private, HS-grad, Divorced, White, Female, <=50K
12544,12544,46,174928,9,40, Private, HS-grad, Divorced, White, Male, <=50K
12545,12545,29,445480,8,40, Private, 12th, Married-civ-spouse, White, Male, <=50K
12546,12546,26,265781,13,60, Private, Bachelors, Never-married, White, Male, <=50K
12547,12547,33,377107,10,35, Local-gov, Some-college, Separated, Black, Female, <=50K
12548,12548,42,347890,13,50, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12549,12549,24,199336,9,45, Private, HS-grad, Never-married, White, Male, <=50K
12550,12550,17,111593,7,8, Private, 11th, Never-married, White, Female, <=50K
12551,12551,35,258657,12,60, Private, Assoc-acdm, Married-civ-spouse, White, Male, <=50K
12552,12552,37,39207,9,40, Federal-gov, HS-grad, Never-married, White, Male, >50K
12553,12553,59,159770,12,40, Private, Assoc-acdm, Married-civ-spouse, White, Male, >50K
12554,12554,27,309463,5,10, Private, 9th, Never-married, White, Male, <=50K
12555,12555,38,215419,14,55, Federal-gov, Masters, Never-married, White, Female, <=50K
12556,12556,47,177533,10,40, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, <=50K
12557,12557,42,251239,5,40, Private, 9th, Never-married, White, Male, <=50K
12558,12558,40,134307,13,40, Federal-gov, Bachelors, Divorced, Black, Female, <=50K
12559,12559,21,24598,10,40, Private, Some-college, Never-married, White, Female, <=50K
12560,12560,36,140676,13,50, Self-emp-not-inc, Bachelors, Never-married, White, Male, <=50K
12561,12561,46,143542,7,20, Private, 11th, Widowed, White, Male, <=50K
12563,12563,31,158291,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12564,12564,29,118503,9,50, Private, HS-grad, Divorced, White, Male, <=50K
12565,12565,50,71609,6,60, Self-emp-not-inc, 10th, Married-civ-spouse, White, Male, <=50K
12566,12566,46,203653,13,40, Private, Bachelors, Divorced, Black, Male, <=50K
12567,12567,31,181751,9,40, Private, HS-grad, Divorced, White, Female, <=50K
12568,12568,36,162358,14,40, Private, Masters, Never-married, White, Female, <=50K
12570,12570,59,181940,9,40, Federal-gov, HS-grad, Married-civ-spouse, White, Male, >50K
12571,12571,30,213226,13,40, Private, Bachelors, Divorced, White, Male, >50K
12572,12572,27,452963,10,40, Private, Some-college, Never-married, White, Male, <=50K
12573,12573,44,268039,10,40, Private, Some-college, Divorced, Black, Male, <=50K
12574,12574,34,141841,9,40, Private, HS-grad, Separated, Black, Male, <=50K
12575,12575,58,194733,10,45, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, <=50K
12576,12576,36,214008,10,40, Private, Some-college, Married-civ-spouse, White, Male, >50K
12578,12578,42,273869,9,40, State-gov, HS-grad, Divorced, White, Female, <=50K
12579,12579,24,160261,10,64, Private, Some-college, Never-married, Asian-Pac-Islander, Male, <=50K
12580,12580,25,48029,10,40, Private, Some-college, Married-civ-spouse, White, Male, >50K
12581,12581,18,163460,10,20, Private, Some-college, Never-married, Black, Male, <=50K
12582,12582,55,112529,3,40, Private, 5th-6th, Never-married, Black, Male, <=50K
12583,12583,55,109075,7,48, Private, 11th, Married-civ-spouse, Black, Male, <=50K
12584,12584,31,182699,12,40, Private, Assoc-acdm, Married-civ-spouse, Black, Male, <=50K
12585,12585,33,101867,9,40, Private, HS-grad, Never-married, Asian-Pac-Islander, Male, <=50K
12586,12586,65,382245,9,40, Local-gov, HS-grad, Widowed, White, Female, <=50K
12587,12587,18,200290,9,35, Private, HS-grad, Never-married, White, Male, <=50K
12588,12588,23,35805,13,60, State-gov, Bachelors, Married-civ-spouse, White, Male, <=50K
12589,12589,22,157541,9,50, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12590,12590,61,192085,9,15, Local-gov, HS-grad, Married-civ-spouse, White, Male, <=50K
12591,12591,40,33795,11,40, Private, Assoc-voc, Married-civ-spouse, White, Male, <=50K
12592,12592,51,345459,10,40, Private, Some-college, Never-married, Black, Female, <=50K
12593,12593,25,105520,9,40, Private, HS-grad, Never-married, Black, Male, <=50K
12594,12594,63,114752,13,35, Local-gov, Bachelors, Widowed, Asian-Pac-Islander, Female, <=50K
12595,12595,17,98572,7,20, Private, 11th, Never-married, White, Female, <=50K
12596,12596,54,83984,14,20, Self-emp-not-inc, Masters, Divorced, White, Female, <=50K
12597,12597,45,317846,12,47, Local-gov, Assoc-acdm, Divorced, White, Male, <=50K
12598,12598,28,319027,9,40, State-gov, HS-grad, Never-married, Black, Female, <=50K
12599,12599,24,84319,10,40, Private, Some-college, Never-married, White, Male, <=50K
12600,12600,70,298470,13,30, Private, Bachelors, Widowed, White, Male, <=50K
12601,12601,46,278322,16,40, Private, Doctorate, Married-civ-spouse, White, Male, >50K
12602,12602,51,169182,5,45, Local-gov, 9th, Widowed, White, Female, <=50K
12603,12603,58,498267,9,40, Private, HS-grad, Divorced, White, Female, <=50K
12605,12605,26,50053,13,37, Private, Bachelors, Never-married, White, Male, <=50K
12606,12606,38,107302,10,40, Private, Some-college, Married-civ-spouse, White, Male, >50K
12607,12607,40,110009,6,40, Private, 10th, Married-civ-spouse, White, Male, <=50K
12608,12608,45,154174,9,50, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12609,12609,43,147110,10,40, Private, Some-college, Married-civ-spouse, White, Male, >50K
12610,12610,55,141122,13,50, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, <=50K
12611,12611,38,162164,7,40, Private, 11th, Widowed, White, Male, <=50K
12613,12613,19,134664,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12614,12614,66,95644,13,40, Private, Bachelors, Divorced, White, Female, <=50K
12615,12615,34,198183,13,50, Private, Bachelors, Never-married, White, Female, <=50K
12616,12616,35,538583,7,40, Private, 11th, Separated, Black, Male, <=50K
12618,12618,34,108837,13,48, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12619,12619,55,27227,10,35, Private, Some-college, Married-civ-spouse, White, Male, >50K
12620,12620,43,117022,11,40, Federal-gov, Assoc-voc, Divorced, Black, Male, <=50K
12621,12621,66,133884,9,40, Private, HS-grad, Widowed, White, Male, <=50K
12622,12622,42,602513,13,45, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12623,12623,55,114495,13,50, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, >50K
12624,12624,43,171087,13,40, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12625,12625,33,53373,6,40, Private, 10th, Never-married, White, Male, <=50K
12626,12626,18,323810,9,40, Private, HS-grad, Never-married, White, Female, <=50K
12627,12627,50,200325,10,40, Private, Some-college, Divorced, White, Female, <=50K
12628,12628,38,322092,9,40, Private, HS-grad, Divorced, White, Male, <=50K
12629,12629,46,209739,9,46, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12630,12630,38,589809,13,45, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12631,12631,45,105838,11,35, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, White, Male, <=50K
12632,12632,30,119522,6,45, Private, 10th, Married-civ-spouse, White, Male, <=50K
12633,12633,56,258579,14,50, Private, Masters, Married-civ-spouse, White, Male, >50K
12634,12634,29,123200,10,40, Private, Some-college, Married-civ-spouse, Other, Male, >50K
12635,12635,34,275771,9,50, Private, HS-grad, Divorced, White, Female, <=50K
12636,12636,58,33386,10,25, Local-gov, Some-college, Widowed, White, Female, <=50K
12637,12637,47,101016,13,40, Local-gov, Bachelors, Married-civ-spouse, White, Female, >50K
12638,12638,62,217434,13,40, Private, Bachelors, Married-civ-spouse, White, Male, <=50K
12639,12639,24,187229,9,40, Private, HS-grad, Never-married, Black, Female, <=50K
12640,12640,49,207772,9,40, Private, HS-grad, Divorced, White, Male, <=50K
12641,12641,40,179717,9,50, Federal-gov, HS-grad, Married-civ-spouse, White, Male, >50K
12642,12642,17,260978,7,14, Private, 11th, Never-married, White, Male, <=50K
12643,12643,36,280570,10,45, Private, Some-college, Married-civ-spouse, White, Male, <=50K
12644,12644,73,179001,9,7, Private, HS-grad, Widowed, White, Female, <=50K
12645,12645,26,79089,13,20, State-gov, Bachelors, Never-married, White, Female, <=50K
12646,12646,63,85420,10,10, Private, Some-college, Married-civ-spouse, White, Male, <=50K
12647,12647,21,244074,9,22, Local-gov, HS-grad, Never-married, White, Female, <=50K
12648,12648,49,259087,7,40, Self-emp-not-inc, 11th, Widowed, White, Female, <=50K
12649,12649,20,361138,9,45, Private, HS-grad, Never-married, White, Male, <=50K
12650,12650,40,309311,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12651,12651,36,46756,10,50, Private, Some-college, Never-married, White, Male, <=50K
12652,12652,55,272339,9,40, Federal-gov, HS-grad, Widowed, White, Female, <=50K
12653,12653,39,82521,13,45, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12654,12654,40,103759,9,40, Private, HS-grad, Divorced, White, Male, <=50K
12655,12655,18,150675,6,40, Private, 10th, Never-married, White, Male, <=50K
12656,12656,42,180096,9,60, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12657,12657,49,157991,10,40, Private, Some-college, Divorced, Black, Female, <=50K
12658,12658,26,164170,10,35, Private, Some-college, Never-married, Asian-Pac-Islander, Female, <=50K
12659,12659,18,186946,10,23, Private, Some-college, Never-married, White, Female, <=50K
12660,12660,57,201159,12,40, Private, Assoc-acdm, Widowed, White, Female, <=50K
12661,12661,35,61343,9,40, Self-emp-not-inc, HS-grad, Divorced, White, Male, <=50K
12662,12662,21,130534,6,50, Private, 10th, Never-married, White, Male, <=50K
12663,12663,43,222635,7,80, Private, 11th, Divorced, White, Male, <=50K
12664,12664,32,169768,13,40, Private, Bachelors, Separated, Black, Male, <=50K
12665,12665,23,72922,10,30, Private, Some-college, Never-married, White, Female, <=50K
12666,12666,59,66440,9,40, Private, HS-grad, Separated, White, Female, <=50K
12667,12667,50,338836,13,36, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12668,12668,47,122206,9,20, Local-gov, HS-grad, Married-civ-spouse, White, Male, >50K
12669,12669,36,145704,9,40, Private, HS-grad, Divorced, White, Female, <=50K
12670,12670,35,88215,13,40, State-gov, Bachelors, Married-civ-spouse, Asian-Pac-Islander, Female, >50K
12671,12671,24,114873,9,40, Private, HS-grad, Never-married, Other, Male, <=50K
12672,12672,22,240063,9,40, Private, HS-grad, Never-married, White, Male, <=50K
12673,12673,67,167015,13,30, Self-emp-not-inc, Bachelors, Widowed, White, Male, <=50K
12674,12674,44,354230,10,40, Local-gov, Some-college, Married-civ-spouse, White, Male, <=50K
12675,12675,34,124827,6,80, Private, 10th, Married-civ-spouse, White, Male, <=50K
12676,12676,24,225739,10,40, Private, Some-college, Never-married, White, Male, <=50K
12678,12678,46,349986,13,40, Local-gov, Bachelors, Divorced, White, Male, <=50K
12679,12679,41,112763,9,40, Private, HS-grad, Divorced, White, Female, <=50K
12680,12680,66,242589,9,34, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12681,12681,21,366929,9,38, Private, HS-grad, Married-civ-spouse, White, Female, <=50K
12682,12682,25,154210,7,35, Private, 11th, Married-spouse-absent, Asian-Pac-Islander, Male, <=50K
12683,12683,31,274222,2,40, Private, 1st-4th, Never-married, Other, Male, <=50K
12684,12684,51,166459,14,40, State-gov, Masters, Married-civ-spouse, White, Male, >50K
12685,12685,33,36222,16,45, Private, Doctorate, Married-civ-spouse, White, Male, >50K
12686,12686,24,240063,13,20, Private, Bachelors, Never-married, White, Male, <=50K
12687,12687,31,158847,12,40, Federal-gov, Assoc-acdm, Never-married, Black, Female, <=50K
12688,12688,31,203488,13,45, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12689,12689,54,96062,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12690,12690,49,126077,9,35, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, <=50K
12691,12691,59,162580,9,35, Private, HS-grad, Never-married, White, Female, <=50K
12692,12692,76,413699,4,28, Self-emp-not-inc, 7th-8th, Married-civ-spouse, White, Male, <=50K
12693,12693,32,303692,16,40, Private, Doctorate, Divorced, White, Male, >50K
12694,12694,47,184682,9,35, Self-emp-not-inc, HS-grad, Separated, White, Female, <=50K
12695,12695,70,217801,13,15, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, <=50K
12696,12696,41,306496,11,40, Private, Assoc-voc, Married-civ-spouse, White, Male, >50K
12697,12697,46,110171,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12698,12698,36,89625,9,40, State-gov, HS-grad, Never-married, Asian-Pac-Islander, Female, <=50K
12700,12700,44,270147,13,45, Private, Bachelors, Married-civ-spouse, White, Female, >50K
12701,12701,32,195891,9,40, Self-emp-not-inc, HS-grad, Never-married, White, Male, <=50K
12702,12702,47,131160,13,40, Private, Bachelors, Divorced, White, Female, >50K
12703,12703,56,93211,9,40, Private, HS-grad, Widowed, White, Female, <=50K
12704,12704,38,181661,12,56, Private, Assoc-acdm, Married-civ-spouse, White, Male, >50K
12705,12705,74,146365,9,28, Private, HS-grad, Widowed, White, Female, <=50K
12706,12706,19,219671,10,20, Private, Some-college, Never-married, White, Female, <=50K
12707,12707,74,203523,9,12, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
12709,12709,32,137421,9,40, Private, HS-grad, Married-spouse-absent, Other, Male, <=50K
12710,12710,31,302679,8,55, Private, 12th, Married-civ-spouse, White, Male, <=50K
12711,12711,24,421474,13,40, Private, Bachelors, Married-civ-spouse, White, Male, <=50K
12712,12712,46,98524,13,40, Private, Bachelors, Divorced, White, Male, >50K
12713,12713,27,282313,9,40, Private, HS-grad, Married-civ-spouse, Black, Male, <=50K
12714,12714,56,157786,13,55, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12715,12715,40,83508,13,20, Private, Bachelors, Married-civ-spouse, White, Female, <=50K
12716,12716,67,167687,9,35, State-gov, HS-grad, Married-civ-spouse, White, Male, <=50K
12717,12717,45,187272,9,45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Asian-Pac-Islander, Male, <=50K
12718,12718,36,187089,13,40, Federal-gov, Bachelors, Never-married, White, Female, <=50K
12719,12719,47,167625,14,40, Private, Masters, Divorced, White, Female, >50K
12720,12720,61,190955,13,40, Private, Bachelors, Married-civ-spouse, White, Male, >50K
12721,12721,50,185846,9,40, Private, HS-grad, Married-civ-spouse, White, Male, >50K
12722,12722,43,55764,10,40, Private, Some-college, Never-married, Black, Male, <=50K
12723,12723,69,164110,13,50, Private, Bachelors, Married-civ-spouse, White, Male, >50K
